 Title_id	Title	Plot	Awards	totalSeasons	Year	Rated	Runtime	Director	Actors	Language	Type
tt8875972	The Mashup Monkeys	The chapter begins with a rave party where three main protagonists Dodo, Papai and Ronty popped a pill, sold by a random drug dealer, and this becomes the inception of upcoming chaos. Next ...			2017				Shayak Roy	Bengali	series
tt8875968	Sugoi Japan				2013–				Hiro Sano	Thai, Japanese	series
tt8875960	Egzorcysta	Bogdan Boner is a true jack-of-all-trades: handyman, house painter, lawn mower - and self-taught exorcist. He has yet to meet a demon he can't kill.			2017–2019				Bartosz Walaszek	Polish	series
tt8875892	Deadly Women (The Sandra Melgar Story)				2018–				Rohan Everingham, Mona Rhys	English	series
tt8875844	The Unmissables				2019					English	series
tt8875744	Pineapple	In Hong Kong, an overachieving student tries to gain the attention of her favorite celebrity by converting her school's charity fashion show into a flashy display of Hong Kong culture, but ...		1.0	2018–				J. Lou, Songnia Xiao, Ho Long Lee, Hana Wu	English, Cantonese	series
tt8875736	Washwasha Chat	A 13-episode Arabic talk show centered on social issues, politics, and celebrities in the Middle East and hosted by four women from different parts of the world.			2016–2017				Haya Al-Shuaibi, Dolly Ayash, Shannon Maher, Dorra Zarrouk	Arabic	series
tt8875588	Vedettes En Direct				1965–1980		30 min		Harmonium, Pierre Daigneault, Serge Fiori, Serge Locat	French	series
tt8875484	Toy Box	Follow the adventures of four guys, one girl, a host of geeks, nerds, aficionados, and an exhausted production crew as they travel the back roads to the local toy and comic conventions to ...			2018–		60 min		Austin Adams	English	series
tt8874656	Girl Group				2018–		5 min		LaTangela, Cherie Antoinette, Erica Matthews, Darryl Chambers	English	series
tt8874542	We All Blessed				2018–		15 min		Saad Anwar, Rick Cordeiro	English	series
tt8874492	#NFLFantasyPRO	This is what happens when you add satire to a talk-show - or is it the other way around?			2013–2014				Sydney Jay, Daniele Manzin	English	series
tt8874490	The Two Toronto Stooges	Two bumbling drunk and stoned stooges, James and Charlie party it up just before Rick is to show up for his appointed Uforia Chronicle's interview shoot. A disgusted Shannon operating a ...			2018–		7 min		James Borg, Rick Cordeiro, Charlie Kundallini, Shannon Joy Prior	English	series
tt8874364	Expedition Mungo	Through his travels as Bear Grylls cameraman, Mungo has seen and heard some of the craziest stories of the animal world. Known as one of the premiere adventure cameramen, he has traveled to...		1.0	2017				Paul Mungeam	English	series
tt8874350	Look it Up	An absurdist micro-comedy about two roommates and the facts they're pretty sure are absolutely true.			2018–				Tara Pacheco, Alexander G. Katz	English	series
tt8874054	Fam Club	Somewhere in a Canadian suburb, the superstar Drake hides his deepest secret: his brother and sister.		1.0	2018–				Muriel Montgomery, Rob O'Connor, Randolph Thompson, Tony Tucker	English	series
tt8873996	Deputy	Deputy Bill Hollister, a career lawman who is very comfortable kicking down doors, but is utterly lost in a staff meeting, becomes acting sheriff of Los Angeles County when the sheriff drops dead.		1.0	2020	TV-14	44 min		Stephen Dorff, Yara Martinez, Brian Van Holt, Bex Taylor-Klaus	English	series
tt8873950	Bangko sa Liwasan				2018–					Tagalog, English	series
tt8873800	Ang panday	"Modern retelling of the story of Panday ""Flavio"" and his mythical sword. With new characters who become successors of the timeless legend"			2016				Richard Gutierrez, Jasmine Curtis, Bangs Garcia, Sam Pinto	Filipino, Tagalog	series
tt8873734	Was darf's denn sein? - Musik nach Wunsch				1984–1987		60 min		Camillo Felgen	German	series
tt8873684	The Big Asian Stand-Up	This stand-up comedy series presents the latest wave of UK comedians of Asian descent. On each episode four of them perform short stand-up bits in front of a live theater audience. Hosted by comedian and BBC Two host, Nish Kumar.			2018–		29 min		Nish Kumar, Emily Lloyd-Saini	English	series
tt8873618	Let's Eat			1.0	2018–				Brandi Milloy	English	series
tt8873610	It's a Goodnight with Ivy and DK				2017–				Ivy Joy Maniquiz, D.K. Tijam	English, Tagalog	series
tt8873602	Workers' Agenda	Paulina Corpuz interviews workers, professionals and others to educate about the working conditions here in Canada.			2017–		24 min		Paulina Corpuz	English, Tagalog	series
tt8873590	Mitfahr-Randale - Wer aussteigt, verliert				2016–2017						series
tt8873478	Batang Bibo				2018–		24 min		Anjo Pallasigui, Filbert Wong	Tagalog, English	series
tt8873138	En Especial				1985–1986				Julio César Matías, Nuria Piera, Roberto Salcedo, Nurin Sanlley	Spanish	series
tt8872932	Collider Live			2.0	2018–				Kristian Harloff, Mark Reilly, Roxy Striar, Josh Macuga		series
tt8872378	Gimel	Gimel is a Docu-fiction web series telling real stories of Israeli soldiers who injure themselves on purpose in order to get a few days off the military.	5 wins & 3 nominations.		2018		5 min		Eliya Dgani, Danny Isserles, Tom Kroszynski, Micha Rozenkier	Hebrew	series
tt8871764	Made in Mexico	Get to know the opulent lifestyles and famous families of Mexico City's socialites and the expats vying for a spot in their exclusive social order.		1.0	2018–		49 min		Shanik Aspe, Roby Checa, Columba Diaz, Pepe Diaz	Spanish, English	series
tt8871300	MONSTA X-Ray	"K-Pop Boyband 'Monsta X' perform a TV-Reality showing several ""missions"" to fulfill and to get to know the members better."		3.0	2017–	TV-PG	50 min		Changkyun, Hyungwon, Jooheon, Kihyun	Korean, English	series
tt8871214	Fynskrif (Fine Print)	A law firm in South Africa takes on various cases, while the partners and associates need to balance their personal lives and keep the firm alive.			2018				Beer Adriaanse, Kim Cloete, Charlton George, Luan Jacobs	Afrikaans	series
tt8871204	Don't Ask Us - We're New Here			2.0	1969–1970		25 min		Frankie Abbott, Adrienne Posta, Peter Legge, Mike Redway	English	series
tt8871128	The Wolf	In the twilight years of the Tang Dynasty, Zhu Wen forced Emperor Ai to abdicate to him and established the Later Liang Dynasty. He rescued a boy from the wild who fell off a cliff while ...		1.0	2020–				Talu Wang, Qin Li, Zhan Xiao	Chinese	series
tt8870964	KSN News				1962–					English	series
tt8870788	Zoom - Der weiße Delfin				2012–2015		12 min		Maximilian Belle, Laura Maire, Felix Mater, Maresa Sedlmeir	German, English, French	series
tt8870776	Evangelisti	An award-winning crime thriller spanning over 52 episodes. The Evangelists were a prolific gang of thieves that, ten years before the opening of our story, had made a reputation for ...			2008–2010				Carlos Farrugia, Ludwig Farrugia, Mark Mifsud, Doriana Portelli	Maltese	series
tt8870740	Banned	Banned is a rip-roaring musical journey of 4 boys from Sirsa, Haryana who get together to start a band. Harmless fun and music make way for artistic expression, youth rebellion and solid ...		1.0	2018				Vivek Mushran, Sahil Anand, Shivani Joshi, Deepak Kalra	Hindi	series
tt8870610	Million Dollar House Hunters	Very few of us have a big budget to spend on a house. We meet the select few who have millions to invest in high end Real Estate. Our Host Takes a couple on a tour of three ritzy mansions, ...			2018–				Kyle Williams	English	series
tt8870602	Sons of Spielberg	Comedy based on the real experiences of three film-makers trying to make a career for themselves in Dundee, Scotland.			2012–				Robin Bell, Alexander Bethune, Dylan Drummond, Stuart Hamilton	English	series
tt8870586	Dead & Gone	Exploring the economics and behind the scenes of various defunct businesses throughout the US.		1.0	2018–					English	series
tt8870576	A story with lucky souls	Luck all depends on one's actions by chance. But what if luck didn't depend on your choice, but rather your personality. Jackson has always had a crummy life until one fateful day a glimmer...			2018–		19 min		Andre Rahal, Nick Wangersky	English	series
tt8870256	Living Hell	After fooling around with a Ouija board, Kevin finds himself stuck with the world's worst roommate: a demon named Leonard.			2018–				Keegan Parrish	English	series
tt8870248	Ngayon at Kailanman			1.0	2018–		40 min		Alice Dixson, Rio Locsin, Dominic Ochoa, Ina Raymundo	Filipino, English	series
tt8870214	Quién Sabe Más				2014–2016				Daniela Droz, Carlos Esteban Fonseca, Jose Juan	Spanish	series
tt8870176	Experts*				2018–				Navaris Darson, Jill Donnelly, Chris Grace, Hans Holsen	English	series
tt8870164	On Point			1.0	2018–				Scratch Point	English	series
tt8870160	The Rose Table	The Rose Table is a luxury food, travel, and lifestyle website. Follow for original recipes, travel guides, party ideas and more.		3.0	2017–				Katie-Rose Watson	English	series
tt8869878	Beats + Bites with the Potash Twins	On Beats + Bites the Potash Twins introduce their famous collaborators to their food-forward world, bringing them along to experience the best eats on the road. Accomplished jazz musicians,...			2018–				Adeev Potash, Ezra Potash, Wynton Marsalis, Tom Colicchio	English	series
tt8869874	The Gatekeepers	A show about the music, film and television industry featuring writers, composers, music supervisors, filmmakers, directors, singers, songwriters, editors and more.			2018–				Ursula Maria	English	series
tt8869670	La llave del gol			4.0	2016–		60 min		Raúl Taquini, Diego Latorre, Daniel Arcucci, Juan José Buscalia	Spanish	series
tt8869656	Dr. Keri: Prairie Vet	From pedigreed show dogs to prize mares, cows, cute and cuddly cats, and even angry bulls, the series follows the action-packed life of traveling vet Dr. Keri Hudson Reykdal, who's on the ...	3 nominations.		2017–				Keri Hudson Reykdal	English	series
tt8869602	Pirate Adventures: LIVE	Pirates welcome new recruits to the ship(Black Spirit), as they search for treasure; but suspect a traitor is on the ship-who engages in a mutiny to claim the treasure as their own.			2007–		120 min		Geolliver Odenbourne, Terry Campbell, Louise Campbell, Selene Winter Rose	English, French	series
tt8868874	2013 ICC Champions Trophy	The 2013 ICC Champions Trophy was a One Day International cricket tournament held in England and Wales between 6 and 23 June 2013.			2013				Shikhar Dhawan, Ravindra Jadeja, Virat Kohli, Rohit Sharma	English	series
tt8868792	First Person PBS	First Person is an exploration of gender identity and sexuality, covering LGBTQ-related issues through first-person narratives. With messages of tolerance and acceptance, the show aims to ...			2017–				Donald C. Shorter Aka Francesca, Aaryn Lang, Tonilyn Sideco, Kirya Traber	English	series
tt8868616	Stooges Slap Happy Hour	"Spike TV's The Three Stooges ""Slap Happy Hour"" is a one-hour comedy block that incorporates tidbits of Stooge facts and trivia within two classic shorts, including ""A Guide to Self-Instoogement."""			2004–2007					English	series
tt8867192	No Reservation Required	Comedians Marc Yaffee and Adam Stone's travels lead them to encounters with the culture and traditions of Indigenous inhabitants while crossing America's trails - up to Alaska and across ...			2018–		27 min		Adam M. Stone, Marc Yaffee	English	series
tt8866904	The Judgement	After a traumatic incident at a party makes her a target of gossip and derision, a young college student tries to change her school's toxic culture.		1.0	2018–		47 min		Kenneth Won	Thai	series
tt8866890	Beyond the Darkness	A macabre Scandinavian anthology series exploring the darkness and wickedness of mankind where a twist ending always lies as resolution.			2018–				Demis Tzivis	Swedish	series
tt8866872	Nightmare	"A hosted horror movie show with ""The Host"" played by Tom Leahy and ""Rodney"" played by Jim Salem, and from 18 May 1991 by James D. Valdez."	1 win.	1.0	1990–1992				Tom Leahy, James D. Valdez	English	series
tt8866844	Nightmare	"A hosted horror movie show with ""The Host"" played by Tom Leahy and Jim Herring as Rodney."			1969–1971				Glenna Bartlett	English	series
tt8866840	2018 Commonwealth Games	The 2018 Commonwealth Games, officially known as the XXI Commonwealth Games and commonly known as Gold Coast 2018, were an international multi-sport event for members of the Commonwealth ...			2018				Miss Khatun, Mary Kom, Sushil Kumar, Christina Linares	English	series
tt8866830	Nightmare	"A hosted horror movie show with ""The Host"" played by Tom Leahy, who presented movies on KWCH-TV Channel 12 Wichita, Kansas in 1960 for about six months or so."			1960–1962				Tom Leahy, Lee Parsons	English	series
tt8866814	Stags	A web series by The Timeliners about three Stags and their bromance.		1.0	2018–				Ankur Pathak, Pawan Sabharwal, Chandan Anand	Hindi	series
tt8866790	Szerokie tory				2000–2003				Barbara Wlodarczyk	Polish	series
