Title_id	Title	Year	Rated	Runtime	Director	Actors	Plot	Language	Awards	Type	BoxOffice	Production	Website
tt9769808	Conviction	2019		4 min	Neill Blomkamp	Ana Adams, Bouzan Hadawi, Dagen Howard, Fred Pritchard	A live-action story of survival set in the world of Anthem (2019), decades before the events of the game.	English	1 win & 1 nomination.	movie			
tt9769790	Cafe Amor	2011		3 min	Rishi Mehta	Renata Zhigulina, Luca Spensieri	A young woman gets a glimpse at love in a small cafe.	English		movie			
tt9769778	V tridesyatom veke	1972		15 min	Vladimir Samsonov	Vsevolod Larionov		Russian		movie			
tt9769770	Babyface: Mayhem, Murder, Monsters	2019				Daniel Ryan Egan, Josh Pins, Damian Joseph Quinn		English		movie			
tt9769714	Jada	2019		132 min	Kumaran	Kathir, Roshini, Yogi Babu, Kishore Kumar G.	A team of passionate football players goes through some unexpected hurdles while participating in a local tournament in a village.	Tamil		movie			
tt9769320	The Coming Horizon	2019			Andrew Kiaroscuro	Sarah J. Butler, Aaron Dalla Villa		English		movie			
tt9769302	Gato	2009		23 min	Joel Caetano	Joel Caetano, Davi de Almeida, Davi de Almeida, Mariana Zani	A tale of terror about a man, a cat and a lot of blood.	Portuguese		movie			
tt9769262	Ayaana	2019		22 min	Vikhyat Narwal	Rohit Singh, Ridhima Sachdeva, Saksham Tandon, Manoj Bajiya		Hindi		movie			
tt9769232	Save the date	2018		8 min	Giuliano Giacomelli	Sandra Albanese, Michele Albini, Irene Antonucci, Francesca Bianchi		Italian		movie			
tt9769222	Encosto	2013			Joel Caetano	Joel Caetano, Crispin Thomas	After performing a satanic ritual, a man discovers that the price of your desires may be too high.	Portuguese		movie			
tt9769192	Blessed Land	2019		19 min	Pham Ngoc Lan	Nguyen Thuy Anh, Hoang Ha, Chau Minh	In the dune landscape of a cemetery, or is it golf course? Past and present converge in the search for a grave.	Vietnamese		movie			
tt9769106	Parbhav Ni Preet	1975				Rajni Bala, Jogen, Dev Kumar, Arvind Pandya		Gujarati		movie			
tt9768984	Raa Maandlik	1975				Anupama, Rajni Bala, Nalin Dave, Kalpana Divan		Gujarati		movie			
tt9768966	Plugged in	2019		53 min	Richard Willett	Richard Grannon, Sam Vaknin	"""I originally set out to make a documentary to explore the positive benefits of control or diminished use. What I actually uncovered was something far far darker"" - Richard GrannonPlugged ..."	English		movie			
tt9768922	Veer Champaraj Walo	1975			Radhakant	Urmila Bhatt, Dulari, Helen, Kamal Kapoor		Gujarati		movie			
tt9768594	Nene mukyamantri	2019		99 min	Mohan Ravipati	Shaheen Affan, Vaayu Thanai	The movie will begin with a bump in the court of Chief Minister who rules the state politics. The current chief minister can not help him, but he does not want to help a star hero when he ...	Telugu		movie			
tt9768378	La virgen de la mina	2018			Jorge Luis Ramírez Farías	Helena Puig, Carolina Rocha Vega		Spanish		movie			
tt9767986	Unraveling Athena: The Champions of Women's Tennis	2019	Not Rated	103 min	Francis Amat	Katrina Adams, Stacey Allaster, Tracy Austin, Victoria Azarenka	Unraveling Athena is a feature documentary that chronicles the journey that Women Tennis Champions pass through - from small child with a large racket, to ranked player, and ultimately to ...	English	16 wins & 9 nominations.	movie			
tt9767908	Seizoroi Kenka Wakashu	1955		123 min	Kiyoshi Saeki	Jûzaburô Akechi, Chiyonosuke Azuma, Shinobu Chihara, Kensaku Hara	Five thieves try to find the sword Sanshinmaru in the town of Edo. But time is short and their goal is more than a simple robbery.	Japanese		movie			
tt9767812	Volver a Boedo	2018			Sergio Criscolo			Spanish		movie			
tt9767806	Educated	2019			Tom Nicoll	Silvie Furneaux, Stephen McMillan, Jamie Michie		English		movie			
tt9767746	Bouquet Final	2019		72 min	Erwan Augoyard, Sophie Kovess-Brun	Kevin Prat, Ester Manas, Gabriel Figueiredo, Olivier Maire		French		movie			
tt9767724	Before and After the Rains	1956		100 min	Noboru Nakamura	Ushio Akashi, Ineko Arima, Shin'ichi Himori, Kentarô Imai		Japanese		movie			
tt9767618	On Greene	2019		52 min	Robert Firth	Pat Donovan, Robert Firth, Michael Greene, Moonstar Greene	Michael Green has been staging things his whole life. Now, the great pretender has a bit more to say, without any filters.	English		movie			
tt9767594	I Shouldn't Be Here	2018		30 min	Taylor Prestidge(co-director), Haris Usanovic(co-director)	Wally Buono, Andrew Harris		English		movie			
tt9767586	Uspekh	2019		95 min	Pavel Ruminov	Aleksey Chadov, Roman Kurtsyn, Mariya Lobanova, Nikolay Shrayber	"Once Lisa and Artyom were a daring rock band who wanted to conquer the world, but after the birth of their daughter Vita they had to forget about creativity. Lisa was never ""let go"" by the ..."	Russian		movie			
tt9767572	American Fútbol	2019		94 min	Peter Karl, Petar Madjarac		4 friends journey through Latin America on the way to the World Cup in Brazil to explore the deep cultural connection people have with the world's most popular sport.	English		movie			
tt9767556	Of Love and Lies	2019		105 min	Julien Rappeneau	François Damiens, Maleaume Paquin, André Dussollier, Ludivine Sagnier	Théo would like to give some hope to his father, Laurent, a lonely alcoholic and disillusioned with life. The opportunity comes when Théo is about to be signed by Arsenal FC.	French, English		movie			
tt9767498	Música de homem	2014			Tonico Pereira			Portuguese		movie			
tt9767208	Elza Soares: A Mulher do Fim do Mundo	2017		5 min	Paula Gaitán	Mariana Nunes, Daniel Passi, Grace Passô, Mafalda Pequenino		Portuguese		movie			
tt9767162	Beyond the lines	2013		5 min	Chloé Bonnet, Seraphin Guery, Elodie Houard, Baptiste Lebouc, Pierre Tarsiguel					movie			
tt9767154	100m	2013		3 min	Jérémy Delbos, Raphael El Khaddar, Camille Marjoux, Laurent Maynard, Cecile Terrillon		To win a frantic 100 meter dash, five heroic sprinters transform themselves into savage beasts.			movie			
tt9767028	A Wonderful Stranger	2018			He Li	Tang Yinuo, Yao Xingzhu, Jinci Yang, Zhang Chun		Mandarin		movie			
tt9767008	La Hoja sagrada	2001		53 min	Marta Rodríguez			Spanish		movie			
tt9766862	Subybaya	2017		77 min	Leo Pyrata	Bruna Chiaradia, Alexandre De Sena, Carlos Francisco, Leo Pyrata		Portuguese		movie			
tt9766780	Los hijos del trueno	1998		56 min	Marta Rodríguez, Lucas Silva			Spanish		movie			
tt9766772	Praia de Botafogo	2008		4 min	Flora Dias	Luiz Aguiar		None		movie			
tt9766688	Biet Chet Lien	2013		95 min	Le Bao Trung	Bach Long, Son Ngoc Minh, Chi Tai, Angela Phuong Trinh		Vietnamese		movie			
tt9766674	Star Power Ready	2011		17 min	Bernardo Barcellos, Leonardo Levis, Luisa Marques, Isabela Mota	Luisa Marques, Isabela Mota		Portuguese		movie			
tt9766612	Os que se Vão	2018		23 min	Clarissa Campolina, Luiz Pretti	Rômulo Braga, Rodrigo Fischer		Portuguese		movie			
tt9766610	Cho Em Gan Anh Them Chut Nua	2016		96 min	Van Cong Vien	Hong Dao, Vo Dinh Hieu, Quang Minh, Kha Nhu	As a grieving medical student copes with reality, an energetic photographer tries to open his heart to love while keeping her own truth under wraps.	Vietnamese		movie			
tt9766596	His Every Command	2005		10 min	Haris Xydias	Fotis Armenis, Thanasis Karagianniotis, Danai Papoutsi, Maria Papanagiotou		Greek		movie			
tt9766584	Oán	2017			Huynh Dong	Kien An, Bach Cong Khanh, Tim, Van Trang		Vietnamese		movie			
tt9766556	Late Coffee and Oranges	2008			Eliza Putnam Parkerson	Mary Anzalone		English		movie			
tt9766542	Joikefeber	2014		57 min	Ellen-Astri Lundby	Ylva Soriano Lundby, Ailo Kemi, Johan Sara Jr., Mari Boine		Saami		movie			
tt9766528	Anak Hoki	2019		97 min	Ginanti Rona Tembang Sari	Kenny Austin, Nadine Waworuntu, Lolox, Chris Laurent	In his early teens, Ahok has to leave the comfort of his life in Belitung and start living independently in Jakarta. Ahok then gets to know Daniel, Bayu, and Eva who become his closest ...	Indonesian		movie			
tt9766522	Quy co thua ke	2018			Nguyen Hoang Duy	Hong Dao, Ngan Khanh, Song Luan, Lien Binh Phat		Vietnamese		movie			
tt9766444	Project Duterte	2017			Natalia Karachkova		In 2016, Rodrigo Duterte was elected president of the Philippines. He's promised to crack down on crime and infamously urged citizens to kill drug addicts. Since his term began, it's ...	English		movie			
tt9766332	Atrangi Re	2021			Aanand L. Rai	Nimrat Kaur, Akshay Kumar, Dhanush, Sara Ali Khan		Hindi		movie			
tt9766310	Kanpuriye	2019		103 min	Ashish Aryan	Aparshakti Khurana, Divyendu Sharma, Vijay Raaz, Rajshri Deshpande	The story revolves around the story of three boys from the small town of Kanpur, who have big dreams, and even bigger challenges.	Hindi		movie			
tt9766294	Fauji Calling	2021		134 min	Aaryaan Saxena	Bidita Bag, Anil Chouhan, Mugdha Godse, Siddhi Anil Jain	A soldier sacrifices his life during an attack. His family struggles following the attack which they've to face along with getting over their loss.	Hindi		movie			
tt9766280	Bhangra Paa Le	2020		131 min	Sneha Taurani	Sunny Kaushal, Rukshar Dhillon, Shriya Pilgaonkar, Parmeet Sethi	Determined to bring traditional bhangra to the world stage, a dancer preps for an international competition against a rival with dreams of her own.	Hindi		movie			
tt9766258	To be Born Again	1987		30 min	Marta Rodríguez		To Be Born Again offers a moving portrait of two indigent seventy-year old, who must somehow get on with their lives after having lost everything in the landslides and floods triggered by the eruption of the Ruiz Volcano in 1985.	Spanish		movie			
tt9766244	Mein Bruder kann tanzen	2019		61 min	Felicitas Sonnvilla	Silvius Sonvilla		German		movie			
tt9766186	Plan Bee	2019		75 min	Fabrice Poirier	Thu Trang Nguyen, Trung Kien Nguyen, Fabrice Poirier		French, Vietnamese		movie			
tt9766182	Festival to Fascism: Cannes 2017	2018		15 min	Lloyd Kaufman	Lloyd Kaufman, John Patrick Brennan, Patricia Kaufman, Doug Sakmann		English		movie			
tt9766164	K.U.S.H	2018			Ronald Eli	Ronald Eli, Douglas Muigai, Simon Mwaniki		Swahili		movie			
tt9766160	Damayanthi	2019		161 min	Navarasan	Radhika Kumaraswamy, Adya, Amarnath, Anjana	After several years Damayanthi returns to exact her revenge on the people who brutally murdered her entire family for getting the inheritance.	Kannada		movie			
tt9766144	Connecting...	2019			Stefan Ghedina	Michael A. Grimm, Brigitte Knapp, Eva Kuen, Peter Schorn	"Johanna and Paul are living a perfect life in their luxury ""smart-home"". But Johanna is fighting for the ""real thing"": justice, passion, truth - buried in our smooth and sterile digital lives."	German		movie			
tt9766140	Goede Buren	2019		82 min	Stella Van Voorst van Beest		The film looks into the increasing solitude among the Dutch elderly, as news are more and more heard about those who die without anyone noticing for quite a while. A group of volunteers is ...	Dutch		movie			
tt9766132	Outside Thoughts	2018		8 min	Molly Haddon	Jill Kingston, Anna Lindner	A woman struggling with OCD and intrusive thoughts reaches breaking point. She contemplates whether her thoughts are an involuntary obsession or whether they are reflective of a more violent nature.	English		movie			
tt9766058	Ardhangini Ek Ardhsatya	2016			Reema Mukharjee	Subrat Dutta, Reema Lagoo, Arjun Rajput, Varsha Usgaonkar		Hindi		movie			
tt9766050	A tranquil cigarette	2016		92 min	Donato	Leonardo Taddei		English, Italian		movie			
tt9766046	Sukh-Dukhkho	1971			Khan Ataur Rahman	Suchanda, Azim, Rosy Samad, Anwar Hossain		Bengali		movie			
tt9765988	Men at Work	2017		3 min	Klaus Schreier		A construction site becomes a stage, the workers become actors in an absurd piece.	English		movie			
tt9765968	Shobuj Sathi	1982			Subhash Dutta	Shabana, Alamgir, Julia, Jashim		Bengali		movie			
tt9765902	Discolocos	2016		102 min	David Davila Herrera	Pascal Languirand, Luis Alán Vega, José Luis Cornish, Alicia Rodríguez	Discolocos are fervent admirers of eighties music and fashion, who dress up every weekend to go to Hi-NRG parties, often the whole family together, children included, and dance to Italo Disco and vintage electronic beats in Mexico City.	Spanish, English, Italian		movie			
tt9765900	DTC -Yukemuri Junjou Hen- from HiGH & LOW	2018		102 min	Norihisa Hiranuma	Kenjirô Yamashita, Kanta Satô, Taiki Satô, Kôsei Amano	Dan, Tettsu and Chiharu (DTC) were exhausted after all those exciting days. Yet what awaits them is an extremely boring life. In order to seek for excitement and youth (and girls), the trio...	Japanese		movie			
tt9765896	Rock Candy	2018			Sarah Schneider	Miciah Auden, Samuel Z Damon	Abigail spends a summer at her grandfather's candy shop. As the children of the town's torments against him become more brutal, Abigail embraces her own demons as she struggles to protect her grandfather.	English		movie			
tt9765862	Ranaranaka	2019		123 min	Sudhakar Bananje	Sambrama Gowda, Tennis Krishna, Shashi Raj		Kannada		movie			
tt9765856	Limo Driver	2019	Approved	20 min	Andrei Sporea	Ray La Rochelle, Andrei Sporea, Lenny Porterfield, John Paul Sutliff	Two Hollywood drug playboys are rolling in a limousine and are freely using their Bosses product. They are notorious for using other people's product for their own pleasure. Once their boss...	English	1 win.	movie			
tt9765852	Adachanegaagi Kshamisi	2019			Bharath Navunda	Srinivas Prabhu, Hari Prasad, Pradeep Varma	The film revolves around a boy who has been brought up in an uncultured family and is hardly aware of social etiquettes. What follows is his struggle to adjust in society, he does not even ...	Kannada		movie			
tt9765846	Thrayambakam	2019			Dayal Padmanabhan	Anupama Gowda, Raghavendra Rajkumar, R.J. Rohith	Shivarudraiah is haunted by a series of nightmares in which he sees his daughter Namana, a daring journalist die of an accident.	Kannada		movie			
tt9765842	KADDUMUCCHI	2021		138 min	Vasanth Raj	Chikkanna, Doddanna, Alathi Jayaram, Honnavalli Krishna	Bengaluru boy Siddharth, aka Siddu (Vijay Suriya), is a happy-go-lucky guy brought up in a nuclear family. He wants to enjoy his life amid nature, but his father wants him to become the ...	Kannada		movie			
tt9765840	Lena and Snowball	2021	PG	90 min	Brian Herzlinger	Michael 'Big Smooth' Frazier, Spencer Allport, Deborah Arrieta, Melissa Collazo	Bullied at school and lonely at home, Lena keeps hoping she'll have a true friend someday. One afternoon, her dreams come true - in the shape of a cuddly white lion cub. Lena tries to keep ...	English		movie			
